,input,hidden,hidden,hidden,recurrent,recurrent,recurrent,output,output,output
,activations,activations,potentials,weights,activations,potentials,weights,activations,potentials,weights
0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0.]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.83547663 0.48742171 0.2130857  0.39253636 0.24138624 0.59192726
 0.17678533 0.17084415 0.31411535 0.56489497]","[[9.19732993e-01 9.77978479e-01 7.04319329e-01 3.20901332e-01
  3.75068137e-01 4.27074771e-01 9.08029920e-01 2.96273967e-01
  9.48204378e-01 4.83686562e-01]
 [9.25455173e-01 1.59071984e-01 3.61966424e-01 2.16769548e-01
  8.72222138e-01 3.65043020e-01 2.08249723e-01 5.27224066e-01
  2.76339720e-01 7.01834618e-02]
 [6.31626786e-01 3.77842589e-01 5.55261811e-01 1.65881274e-01
  1.90333734e-01 3.21026819e-01 8.10468484e-01 1.55807193e-01
  4.05335472e-02 4.50995191e-01]
 [5.47720504e-01 3.66017382e-01 7.42503762e-01 8.30225002e-01
  8.98941160e-06 1.01168640e-01 6.78318187e-01 9.18205304e-01
  3.83608458e-01 9.40402905e-01]
 [3.79180104e-01 7.52438088e-01 2.26688167e-01 3.73180845e-01
  5.95910957e-01 5.13718459e-01 1.62176552e-01 3.97318789e-01
  7.53877579e-01 3.19847175e-01]
 [8.44166726e-01 4.47197996e-01 5.84945744e-01 9.41334876e-01
  6.89230899e-01 3.82948734e-01 4.18835107e-02 8.46593444e-01
  6.02921760e-01 5.33889461e-01]
 [6.71629603e-01 2.52956434e-01 9.57130221e-01 2.34563208e-01
  5.81725201e-01 1.79817868e-01 2.16406812e-01 2.86542258e-01
  5.75731651e-01 2.74796057e-01]
 [4.58171209e-01 9.13214181e-01 7.71742258e-02 8.77740599e-01
  8.87683483e-01 7.76776018e-01 8.78390429e-01 5.31707881e-01
  2.30032749e-01 7.77085791e-02]
 [2.24688575e-01 4.10998294e-01 8.12207293e-01 3.92299026e-02
  7.35458857e-02 9.45378099e-01 6.06064910e-01 5.37364656e-01
  6.16351645e-01 5.25448237e-01]
 [8.64429719e-01 7.93809166e-01 9.35758253e-01 7.00268211e-01
  1.24628282e-01 2.39579797e-01 1.12670096e-01 5.80193860e-01
  3.36743984e-01 8.67169655e-01]
 [7.54188602e-01 7.52442951e-03 5.89765151e-01 8.07173301e-01
  7.40382258e-01 9.45453835e-01 7.78590456e-01 4.52036426e-01
  1.58171892e-01 3.02446552e-01]
 [9.01264236e-01 3.62359855e-01 5.80160073e-01 4.53648130e-01
  4.28336586e-01 2.64580190e-01 5.09250053e-01 2.62984776e-01
  3.39386846e-01 9.88060838e-01]
 [3.86752721e-01 6.29118230e-01 8.24982934e-01 8.77368710e-01
  6.36653562e-01 6.81919923e-01 7.55000554e-01 8.51208002e-01
  1.63234069e-01 5.99461217e-01]
 [5.37084405e-01 2.42227552e-01 9.14568535e-01 2.89983002e-01
  9.32573953e-01 9.39219403e-02 6.80896949e-01 2.37244853e-01
  3.74529541e-01 3.56643666e-01]
 [1.90700689e-01 8.10653483e-01 9.07429089e-01 9.30585134e-01
  2.16477558e-01 1.46810450e-01 4.23901052e-01 6.48943585e-01
  4.80248968e-01 9.55536230e-01]
 [3.76436248e-02 3.73286623e-01 7.99286736e-01 3.78396946e-01
  4.62692868e-01 1.75635145e-01 3.66861649e-01 3.16106456e-01
  4.87214500e-01 9.39843755e-02]
 [4.15582604e-01 6.70454038e-01 8.03089693e-01 4.81335348e-01
  6.61566286e-01 7.00457600e-01 2.13975178e-01 2.36955406e-01
  2.26436004e-01 5.87992435e-01]
 [4.67457033e-01 8.54635052e-01 1.63873661e-01 3.22004987e-01
  4.74281786e-01 4.26584492e-01 1.40331874e-01 1.74686036e-01
  6.39500564e-01 7.65967863e-01]
 [2.84100170e-01 6.12287217e-01 2.39450838e-01 3.81627173e-02
  3.73370567e-01 6.33606933e-01 3.14851107e-01 2.26445166e-01
  2.25867270e-01 9.02738849e-01]
 [4.45131776e-01 9.49756058e-01 4.25531388e-02 6.78978082e-02
  6.37348039e-01 7.85406826e-01 8.91706251e-01 3.73970917e-01
  9.98439949e-01 1.02219325e-01]
 [3.94409831e-01 5.08684652e-01 5.43545081e-01 4.58265144e-01
  1.85543331e-01 9.70349994e-01 1.68419054e-01 6.21836657e-01
  1.84320997e-01 8.92017254e-01]
 [3.40276490e-01 8.31212161e-01 7.78238515e-01 4.79843605e-01
  8.52322686e-01 2.40950864e-01 6.91049241e-01 2.58445296e-01
  2.38573863e-01 8.73834831e-01]
 [8.11710653e-02 2.11883029e-01 5.44071039e-01 6.45192135e-01
  7.12370444e-01 6.26258272e-01 8.04964318e-01 6.99484759e-01
  5.67192484e-01 6.31534896e-01]
 [4.13484919e-01 4.92917962e-02 6.87542292e-01 5.80551450e-01
  5.48148037e-01 6.22676627e-01 4.14409951e-01 3.99668703e-01
  7.10207793e-01 6.75087957e-01]
 [3.58426005e-01 5.91541624e-01 6.97714456e-01 1.17838281e-01
  1.49416263e-01 5.09018863e-01 7.77797757e-01 1.87940726e-01
  3.56832534e-01 6.66549176e-01]]",[0. 0. 0. 0. 0.],[0.50241617 0.10571257 0.91623413 0.18359646 0.23525295],"[[0.85453457 0.00115602 0.37951845 0.32111608 0.04137384]
 [0.20786136 0.17478209 0.61408323 0.94811759 0.89509136]
 [0.0220441  0.44656278 0.0512204  0.55360818 0.01250044]
 [0.86850821 0.50771493 0.70140054 0.49706472 0.35324879]
 [0.29239301 0.61181076 0.28010596 0.70481147 0.34200903]
 [0.38275142 0.14559263 0.6386573  0.39966764 0.55809417]
 [0.49847608 0.42231553 0.73151687 0.21298123 0.60208219]
 [0.57732886 0.43353969 0.15338207 0.29113836 0.82190043]
 [0.37607752 0.20972374 0.26196261 0.16760375 0.04106949]
 [0.02875106 0.60692982 0.48207375 0.21652349 0.54584513]]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.82007572 0.4821773  0.01628361 0.8527138  0.20974233 0.0797237
 0.78334877 0.11327684 0.14333363 0.11283253]","[[0.06756837 0.41748172 0.6231101  0.79503608 0.7420633  0.18902157
  0.12615264 0.04327566 0.58311606 0.89582057]
 [0.79148271 0.49064383 0.2651159  0.76960506 0.58400264 0.39111655
  0.3211396  0.70821445 0.72217008 0.86044572]
 [0.33316686 0.3675512  0.51688739 0.45440142 0.87902784 0.25496437
  0.8129224  0.35707791 0.94812787 0.82835533]
 [0.88091507 0.70569824 0.13087905 0.78580938 0.20489593 0.03092449
  0.51553227 0.30470425 0.85115409 0.69427843]
 [0.28006451 0.07656041 0.97692386 0.35467597 0.74008581 0.40587469
  0.01303451 0.93310712 0.2638208  0.87359873]]"
1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],[0 0 0 0 0 0 0 0 0 0],"[0.91594629 0.49017045 0.29573172 0.42629849 0.31403561 0.65827171
 0.23129782 0.19640551 0.33250724 0.61210683]","[[9.14520731e-01 9.76359669e-01 7.04121453e-01 3.20508996e-01
  3.74949402e-01 4.26185700e-01 9.07964815e-01 2.96202293e-01
  9.48036076e-01 4.83187116e-01]
 [9.24105309e-01 1.58971260e-01 3.61866096e-01 2.16514443e-01
  8.71737179e-01 3.64061654e-01 2.08241902e-01 5.27102931e-01
  2.76198841e-01 7.00581487e-02]
 [6.30612663e-01 3.77747580e-01 5.55155147e-01 1.65798261e-01
  1.90326644e-01 3.20609109e-01 8.10269609e-01 1.55802080e-01
  4.04957028e-02 4.50048561e-01]
 [5.46515507e-01 3.65647851e-01 7.42223654e-01 8.29557672e-01
  8.98566207e-06 1.00961978e-01 6.78152624e-01 9.18196413e-01
  3.83416602e-01 9.39673352e-01]
 [3.77821015e-01 7.50769316e-01 2.26599429e-01 3.72870427e-01
  5.95682563e-01 5.12984601e-01 1.62144067e-01 3.97309180e-01
  7.53530031e-01 3.19529945e-01]
 [8.41941613e-01 4.46589382e-01 5.84928740e-01 9.40358694e-01
  6.88845914e-01 3.81853984e-01 4.18750299e-02 8.46531140e-01
  6.02547991e-01 5.33391993e-01]
 [6.69114786e-01 2.52911397e-01 9.56811570e-01 2.34434803e-01
  5.81439802e-01 1.79411964e-01 2.16375668e-01 2.86527659e-01
  5.75260605e-01 2.74681427e-01]
 [4.57405559e-01 9.13085453e-01 7.71677363e-02 8.76607644e-01
  8.87268754e-01 7.74644147e-01 8.78136109e-01 5.31612096e-01
  2.29969115e-01 7.75282466e-02]
 [2.23930521e-01 4.10216488e-01 8.12181726e-01 3.91861881e-02
  7.35258790e-02 9.44109722e-01 6.05953707e-01 5.37231468e-01
  6.16173295e-01 5.23987717e-01]
 [8.64333030e-01 7.92873126e-01 9.35461221e-01 7.00126994e-01
  1.24604506e-01 2.38946356e-01 1.12650266e-01 5.80088387e-01
  3.36612550e-01 8.65749694e-01]
 [7.51666073e-01 7.51177861e-03 5.89709345e-01 8.06260297e-01
  7.40238201e-01 9.43381942e-01 7.78417581e-01 4.51931821e-01
  1.58099075e-01 3.01700829e-01]
 [9.00398956e-01 3.61874377e-01 5.79927728e-01 4.53087508e-01
  4.28193346e-01 2.64134592e-01 5.09140925e-01 2.62926627e-01
  3.39219668e-01 9.85318298e-01]
 [3.85712940e-01 6.28793761e-01 8.24672815e-01 8.76336705e-01
  6.36360982e-01 6.80982930e-01 7.54936511e-01 8.50983879e-01
  1.63175767e-01 5.97900153e-01]
 [5.35513168e-01 2.42189382e-01 9.14432339e-01 2.89760084e-01
  9.32310133e-01 9.38750526e-02 6.80694664e-01 2.37186855e-01
  3.74230704e-01 3.56163036e-01]
 [1.90360215e-01 8.10147961e-01 9.07279140e-01 9.29379695e-01
  2.16355312e-01 1.46666632e-01 4.23811007e-01 6.48806985e-01
  4.79798741e-01 9.54604074e-01]
 [3.74939716e-02 3.73286611e-01 7.99144915e-01 3.78051891e-01
  4.62526618e-01 1.75205497e-01 3.66860499e-01 3.16036203e-01
  4.87059118e-01 9.37358125e-02]
 [4.13537119e-01 6.69590335e-01 8.02732046e-01 4.80994952e-01
  6.61190446e-01 6.99256540e-01 2.13975068e-01 2.36921439e-01
  2.26423473e-01 5.86267346e-01]
 [4.66350624e-01 8.53937498e-01 1.63830018e-01 3.21734162e-01
  4.74083642e-01 4.25879586e-01 1.40310904e-01 1.74657312e-01
  6.39032507e-01 7.65530614e-01]
 [2.82890182e-01 6.12128111e-01 2.39352971e-01 3.81272724e-02
  3.73207791e-01 6.32976555e-01 3.14821988e-01 2.26390337e-01
  2.25755268e-01 9.00227471e-01]
 [4.44483242e-01 9.47626617e-01 4.25389974e-02 6.78256115e-02
  6.37214025e-01 7.83058057e-01 8.91563952e-01 3.73864893e-01
  9.97829481e-01 1.01999681e-01]
 [3.93264323e-01 5.08401899e-01 5.43298942e-01 4.57664126e-01
  1.85477981e-01 9.69923600e-01 1.68380142e-01 6.21709763e-01
  1.84291216e-01 8.91629140e-01]
 [3.38777667e-01 8.29460441e-01 7.77907429e-01 4.79255169e-01
  8.51911998e-01 2.40493362e-01 6.90835729e-01 2.58436178e-01
  2.38431383e-01 8.71169939e-01]
 [8.08564249e-02 2.11521079e-01 5.44054874e-01 6.44389274e-01
  7.12229508e-01 6.24306688e-01 8.04808996e-01 6.99330983e-01
  5.66911205e-01 6.30163679e-01]
 [4.12493854e-01 4.92701919e-02 6.87508298e-01 5.80484807e-01
  5.48059187e-01 6.21733202e-01 4.14340093e-01 3.99651197e-01
  7.09965840e-01 6.74598834e-01]
 [3.59944606e-01 5.91639478e-01 6.97777548e-01 1.17903911e-01
  1.49469691e-01 5.10289690e-01 7.77934336e-01 1.87986485e-01
  3.57031384e-01 6.66768674e-01]]",[0 0 0 0 0],[0.57128989 0.19206048 1.01364969 0.2045889  0.24892152],"[[0.85326993 0.001156   0.37705026 0.32108308 0.04136061]
 [0.20769799 0.17476876 0.6129433  0.94800226 0.89495626]
 [0.02199669 0.44654711 0.05104183 0.55343631 0.01249892]
 [0.86805486 0.50769968 0.69774146 0.49692317 0.3532396 ]
 [0.29204931 0.6118106  0.27805199 0.70470016 0.34191701]
 [0.38257569 0.1455812  0.6335238  0.39964568 0.55801361]
 [0.49785968 0.42231369 0.72709797 0.21292135 0.60202644]
 [0.57607855 0.43352562 0.15260274 0.29106942 0.82178127]
 [0.37518552 0.20970339 0.26172088 0.16757958 0.04105427]
 [0.02870665 0.60688069 0.48136081 0.21650898 0.54568113]]",[0 0 0 0 0 0 0 0 0 0],"[0.82475723 0.56866991 0.01818622 0.85535137 0.26631387 0.12979709
 0.87342879 0.16649748 0.1543569  0.17539171]","[[0.0674582  0.41691285 0.62310917 0.79436526 0.74182227 0.18901192
  0.12600828 0.04327238 0.58302743 0.89579411]
 [0.78763132 0.49032992 0.26511524 0.76577378 0.5837616  0.39111468
  0.31997108 0.70820867 0.72206103 0.86043884]
 [0.33108329 0.36708457 0.51688636 0.45187444 0.87901343 0.25496425
  0.80847893 0.35704579 0.94808836 0.8283499 ]
 [0.87913266 0.70472368 0.13087886 0.78373043 0.2048478  0.0309228
  0.5147992  0.30468799 0.85112157 0.69421635]
 [0.27950951 0.07640021 0.97692338 0.35267266 0.73976847 0.40585457
  0.01299422 0.93303986 0.26377735 0.87355899]]"
2,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1],[0 0 0 0 0 1 0 0 0 1],"[0.96855585 0.57845847 0.31114432 0.50762877 0.35507887 0.
 0.23318115 0.22716575 0.36718672 0.        ]","[[9.11147003e-01 9.75756340e-01 7.03624962e-01 3.20239969e-01
  3.74760933e-01 4.24795178e-01 9.07583797e-01 2.96187098e-01
  9.47136866e-01 4.83147093e-01]
 [9.21370349e-01 1.58723082e-01 3.61619917e-01 2.16352245e-01
  8.71415934e-01 3.64030461e-01 2.08137534e-01 5.27030878e-01
  2.76026404e-01 6.99064043e-02]
 [6.27434250e-01 3.77475084e-01 5.55139588e-01 1.65654727e-01
  1.90147646e-01 3.19538034e-01 8.10115706e-01 1.55797627e-01
  4.04626069e-02 4.50030870e-01]
 [5.42604826e-01 3.64790900e-01 7.41655432e-01 8.29209335e-01
  8.98519976e-06 1.00715466e-01 6.77846239e-01 9.18009123e-01
  3.82997735e-01 9.39391694e-01]
 [3.77255200e-01 7.50235846e-01 2.26518855e-01 3.72645613e-01
  5.95299477e-01 5.10948455e-01 1.62105217e-01 3.97174735e-01
  7.52729355e-01 3.18396306e-01]
 [8.39859326e-01 4.46009428e-01 5.84570589e-01 9.39596797e-01
  6.88621985e-01 3.81638863e-01 4.18597606e-02 8.46442441e-01
  6.01886740e-01 5.32403579e-01]
 [6.67932736e-01 2.52695017e-01 9.56477668e-01 2.34188131e-01
  5.81174891e-01 1.78690629e-01 2.16270136e-01 2.86474294e-01
  5.75106551e-01 2.73855305e-01]
 [4.56357118e-01 9.11229744e-01 7.71213825e-02 8.75436624e-01
  8.86424692e-01 7.73895475e-01 8.77754427e-01 5.31408195e-01
  2.29863925e-01 7.73946085e-02]
 [2.23664423e-01 4.10186485e-01 8.11825041e-01 3.91729578e-02
  7.35106651e-02 9.43631737e-01 6.05784905e-01 5.37196842e-01
  6.15560916e-01 5.23239269e-01]
 [8.57436593e-01 7.91621640e-01 9.34770693e-01 6.99683665e-01
  1.24598188e-01 2.37963077e-01 1.12593645e-01 5.80027708e-01
  3.36467703e-01 8.62615967e-01]
 [7.50235235e-01 7.51120251e-03 5.89505636e-01 8.05127725e-01
  7.40144286e-01 9.39819587e-01 7.78309870e-01 4.51808563e-01
  1.57958966e-01 3.00808916e-01]
 [8.93825668e-01 3.61344240e-01 5.79927201e-01 4.52504660e-01
  4.28073276e-01 2.63326455e-01 5.09078928e-01 2.62833986e-01
  3.38904770e-01 9.83126517e-01]
 [3.84528334e-01 6.27317128e-01 8.24072191e-01 8.75077888e-01
  6.35905463e-01 6.79591724e-01 7.54820409e-01 8.50731524e-01
  1.63005659e-01 5.96015442e-01]
 [5.34264391e-01 2.42076697e-01 9.14347667e-01 2.89573593e-01
  9.32129016e-01 9.37368064e-02 6.80602736e-01 2.37116365e-01
  3.74143232e-01 3.54999880e-01]
 [1.90205654e-01 8.08810816e-01 9.07254828e-01 9.28541802e-01
  2.16317478e-01 1.46102962e-01 4.23727375e-01 6.48673817e-01
  4.79648533e-01 9.53483402e-01]
 [3.72434178e-02 3.72937314e-01 7.98820631e-01 3.77426453e-01
  4.62414112e-01 1.74504948e-01 3.66839409e-01 3.15980848e-01
  4.87035413e-01 9.34595853e-02]
 [4.10634880e-01 6.68451661e-01 8.02503065e-01 4.80452077e-01
  6.60656448e-01 6.98212060e-01 2.13921138e-01 2.36876063e-01
  2.26220892e-01 5.84901200e-01]
 [4.65204027e-01 8.52802861e-01 1.63729716e-01 3.21720704e-01
  4.73796679e-01 4.24041602e-01 1.40245202e-01 1.74623052e-01
  6.38861168e-01 7.63829974e-01]
 [2.80696343e-01 6.10942199e-01 2.39270636e-01 3.80633745e-02
  3.72872828e-01 6.32874077e-01 3.14761384e-01 2.26368741e-01
  2.25734585e-01 8.98505803e-01]
 [4.43804800e-01 9.46715257e-01 4.25297843e-02 6.78029367e-02
  6.36927580e-01 7.79868046e-01 8.91318349e-01 3.73822896e-01
  9.97700036e-01 1.01681475e-01]
 [3.90389510e-01 5.07504092e-01 5.43199595e-01 4.57426530e-01
  1.85319228e-01 9.67431555e-01 1.68327440e-01 6.21646508e-01
  1.84184647e-01 8.91606026e-01]
 [3.38459765e-01 8.28109665e-01 7.77379740e-01 4.79021535e-01
  8.51152244e-01 2.40382202e-01 6.90734139e-01 2.58373020e-01
  2.38419503e-01 8.70339625e-01]
 [8.08658426e-02 2.11609362e-01 5.44083218e-01 6.44565008e-01
  7.12517966e-01 6.24325313e-01 8.05151155e-01 6.99515932e-01
  5.66988531e-01 6.31928821e-01]
 [4.14461877e-01 4.93736823e-02 6.87816990e-01 5.80540018e-01
  5.48414523e-01 6.23592027e-01 4.14350366e-01 3.99687967e-01
  7.10415693e-01 6.76388026e-01]
 [3.61418471e-01 5.92860329e-01 6.97931235e-01 1.17973168e-01
  1.49607651e-01 5.11988725e-01 7.78180216e-01 1.88036557e-01
  3.57253427e-01 6.67500611e-01]]",[0 0 1 0 0],[0.64644718 0.25320687 0.         0.25333977 0.26112734],"[[0.8524126  0.00115583 0.3758991  0.32099882 0.04135907]
 [0.20720124 0.17475342 0.61037915 0.94775633 0.89480559]
 [0.02192877 0.44641202 0.05059525 0.55332098 0.01249586]
 [0.86620254 0.50764821 0.69561944 0.49683186 0.35308072]
 [0.29169125 0.61175531 0.2766884  0.70457091 0.3418995 ]
 [0.38284666 0.1456531  0.64041751 0.39982424 0.55835098]
 [0.49746438 0.42229178 0.72124489 0.21287763 0.60188566]
 [0.57442367 0.433367   0.15203907 0.29097463 0.82132801]
 [0.37437209 0.2096617  0.26070127 0.16753005 0.04105306]
 [0.02879987 0.60691229 0.48162551 0.21660481 0.54585607]]",[0 0 0 0 0 0 0 0 0 0],"[0.92228797 0.59504394 0.11169307 0.86354404 0.27896488 0.16112298
 0.97285571 0.19315968 0.22885545 0.2197314 ]","[[0.06727552 0.41614666 0.62310714 0.79352142 0.74132021 0.18900294
  0.12597933 0.04326047 0.58295248 0.89571292]
 [0.78245614 0.48876182 0.26511483 0.76367845 0.58358592 0.39110021
  0.31972312 0.70820255 0.72202004 0.86040009]
 [0.33330472 0.36792949 0.51688686 0.45381668 0.87931752 0.25506352
  0.81269412 0.35713998 0.94812436 0.82838406]
 [0.87432543 0.70320194 0.13087857 0.77928754 0.20471418 0.03092078
  0.5114771  0.3046243  0.85104106 0.69418341]
 [0.27949922 0.07616992 0.97692171 0.35019796 0.73976766 0.40580082
  0.01293743 0.93298266 0.26377011 0.87333853]]"
3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],[1 1 1 1 1 0 0 0 1 0],"[0.         0.         0.         0.         0.         0.06779036
 0.32036699 0.28306473 0.         0.03857435]","[[9.05589270e-01 9.73399974e-01 7.03408446e-01 3.20086460e-01
  3.74683020e-01 4.24795178e-01 9.07520793e-01 2.96064998e-01
  9.45935745e-01 4.83147093e-01]
 [9.19449934e-01 1.58443164e-01 3.61594986e-01 2.15905984e-01
  8.70522908e-01 3.64030461e-01 2.08101777e-01 5.26954923e-01
  2.75831701e-01 6.99064043e-02]
 [6.22533728e-01 3.76772490e-01 5.54817808e-01 1.65455380e-01
  1.90083781e-01 3.19538034e-01 8.10006772e-01 1.55792038e-01
  4.04112670e-02 4.50030870e-01]
 [5.39444154e-01 3.63727123e-01 7.41643964e-01 8.27558680e-01
  8.97444321e-06 1.00715466e-01 6.77645145e-01 9.17720332e-01
  3.82546597e-01 9.39391694e-01]
 [3.76699610e-01 7.49258771e-01 2.26491722e-01 3.71953462e-01
  5.94831468e-01 5.10948455e-01 1.62047187e-01 3.96971532e-01
  7.52224614e-01 3.18396306e-01]
 [8.37870948e-01 4.45548013e-01 5.84149476e-01 9.38621935e-01
  6.88374839e-01 3.81638863e-01 4.18490935e-02 8.46297646e-01
  6.01822395e-01 5.32403579e-01]
 [6.63369267e-01 2.52051206e-01 9.55647554e-01 2.33799150e-01
  5.80741263e-01 1.78690629e-01 2.16204537e-01 2.86350585e-01
  5.74827499e-01 2.73855305e-01]
 [4.54760522e-01 9.08512702e-01 7.71156384e-02 8.75330523e-01
  8.85729779e-01 7.73895475e-01 8.77384944e-01 5.31367604e-01
  2.29693098e-01 7.73946085e-02]
 [2.23131898e-01 4.09296102e-01 8.11119830e-01 3.91025202e-02
  7.34180276e-02 9.43631737e-01 6.05501218e-01 5.36955954e-01
  6.15377905e-01 5.23239269e-01]
 [8.56470321e-01 7.89719887e-01 9.34526344e-01 6.98037203e-01
  1.24519535e-01 2.37963077e-01 1.12537250e-01 5.79846442e-01
  3.36158972e-01 8.62615967e-01]
 [7.44440588e-01 7.49264420e-03 5.89228618e-01 8.03855422e-01
  7.39477080e-01 9.39819587e-01 7.78304907e-01 4.51667866e-01
  1.57913165e-01 3.00808916e-01]
 [8.88550341e-01 3.60521025e-01 5.79886049e-01 4.52275092e-01
  4.27546285e-01 2.63326455e-01 5.09000479e-01 2.62717495e-01
  3.38644393e-01 9.83126517e-01]
 [3.81164510e-01 6.25642190e-01 8.23979913e-01 8.72841222e-01
  6.35402742e-01 6.79591724e-01 7.54590914e-01 8.50447960e-01
  1.62998969e-01 5.96015442e-01]
 [5.33531855e-01 2.41346754e-01 9.14112142e-01 2.89032922e-01
  9.32078076e-01 9.37368064e-02 6.80479826e-01 2.37051768e-01
  3.73964530e-01 3.54999880e-01]
 [1.89359117e-01 8.07096156e-01 9.06392622e-01 9.26398802e-01
  2.16242575e-01 1.46102962e-01 4.23580186e-01 6.48499044e-01
  4.79616163e-01 9.53483402e-01]
 [3.69541941e-02 3.72286930e-01 7.98355348e-01 3.76518294e-01
  4.61913516e-01 1.74504948e-01 3.66787695e-01 3.15943837e-01
  4.87010466e-01 9.34595853e-02]
 [4.08546849e-01 6.67542814e-01 8.01745551e-01 4.79354183e-01
  6.60586619e-01 6.98212060e-01 2.13851641e-01 2.36810095e-01
  2.26192661e-01 5.84901200e-01]
 [4.67163733e-01 8.53047486e-01 1.63786692e-01 3.22201832e-01
  4.74135881e-01 4.24041602e-01 1.40288176e-01 1.74624932e-01
  6.39323414e-01 7.63829974e-01]
 [2.81936857e-01 6.11800135e-01 2.39308422e-01 3.81123040e-02
  3.73135808e-01 6.32874077e-01 3.14852063e-01 2.26384883e-01
  2.25897129e-01 8.98505803e-01]
 [4.45365214e-01 9.47048466e-01 4.25434115e-02 6.79491800e-02
  6.37089913e-01 7.79868046e-01 8.91561936e-01 3.73904848e-01
  9.98946057e-01 1.01681475e-01]
 [3.93894451e-01 5.08409158e-01 5.43429645e-01 4.57968990e-01
  1.85530856e-01 9.67431555e-01 1.68334721e-01 6.21955843e-01
  1.84257320e-01 8.91606026e-01]
 [3.38553310e-01 8.28115868e-01 7.77559689e-01 4.79876819e-01
  8.51914454e-01 2.40382202e-01 6.91046276e-01 2.58380962e-01
  2.38813784e-01 8.70339625e-01]
 [8.09349855e-02 2.11692241e-01 5.44179875e-01 6.45286209e-01
  7.13219429e-01 6.24325313e-01 8.05355164e-01 6.99557291e-01
  5.67963302e-01 6.31928821e-01]
 [4.17447187e-01 4.93978905e-02 6.87860438e-01 5.80570666e-01
  5.48866061e-01 6.23592027e-01 4.14548977e-01 3.99928274e-01
  7.10711793e-01 6.76388026e-01]
 [3.64405789e-01 5.94456527e-01 6.98187988e-01 1.18142484e-01
  1.49626197e-01 5.11988725e-01 7.78330282e-01 1.88105380e-01
  3.57636722e-01 6.67500611e-01]]",[1 0 0 0 0],[0.         0.27894825 0.08707927 0.2761923  0.28134111],"[[0.85628484 0.00115647 0.3758991  0.32120125 0.04139015]
 [0.20758561 0.17480753 0.61037915 0.94815015 0.89518213]
 [0.02203373 0.44658105 0.05059525 0.5537337  0.01249711]
 [0.86854626 0.50799288 0.69561944 0.49699227 0.35328041]
 [0.29337908 0.61195838 0.2766884  0.70479688 0.34204338]
 [0.3813107  0.14561731 0.64041751 0.39970438 0.55805714]
 [0.49665475 0.42222734 0.72124489 0.21279048 0.60176643]
 [0.57411772 0.43309211 0.15203907 0.29089202 0.8209191 ]
 [0.374577   0.20969208 0.26070127 0.16762064 0.04105372]
 [0.02874986 0.60681491 0.48162551 0.21647923 0.5456717 ]]",[1 1 0 0 0 0 1 0 0 0],"[0.         0.         0.11195511 0.89197466 0.30671606 0.17661307
 0.         0.25393179 0.27287607 0.28273352]","[[0.06741461 0.41762072 0.62312641 0.79468176 0.74149842 0.1890193
  0.12721968 0.04327411 0.58299249 0.89579525]
 [0.77865866 0.48756943 0.26509949 0.76275593 0.58352594 0.39101853
  0.3192814  0.70801312 0.72166363 0.86007434]
 [0.33166448 0.36750417 0.5168688  0.4521139  0.87897005 0.25502799
  0.8115887  0.35705944 0.94796771 0.82823355]
 [0.86852442 0.70245543 0.13087067 0.77900386 0.20469817 0.03091985
  0.509257   0.30460979 0.85083829 0.69388347]
 [0.27823009 0.07596504 0.9768126  0.35014593 0.73922354 0.40571331
  0.01291102 0.9329347  0.26370144 0.8730707 ]]"
